dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.791155,1.405683,5.114223,0.233278,-1.492537,0.000000,4.732297
0.020000,5.791239,1.401317,5.118590,0.203427,-1.492537,-0.000000,4.731051
0.020000,5.791308,1.397547,5.122360,0.173576,-1.492537,0.000000,4.729980
0.020000,5.791362,1.394375,5.125533,0.143725,-1.492537,0.000000,4.729082
0.020000,5.791404,1.391799,5.128109,0.113875,-1.492537,0.000000,4.728355
0.020000,5.791435,1.389820,5.130088,0.084024,-1.492537,0.000000,4.727798
0.020000,5.791456,1.388439,5.131470,0.054173,-1.492537,0.000000,4.727409
0.020000,5.791468,1.387654,5.132255,0.024322,-1.492537,0.000000,4.727188
0.020000,5.791472,1.387363,5.132545,0.004698,-0.981192,25.567242,4.727107
0.020000,5.791473,1.387316,5.132592,0.000000,-0.234924,37.313433,4.727094
0.020000,5.791473,1.387316,5.132592,0.000000,0.000000,11.746190,4.727094
