dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.928613,2.402384,4.613595,2.049389,-2.427004,0.755584,5.143062
0.020000,5.944909,2.365827,4.653621,2.001269,-2.406041,1.048145,5.120482
0.020000,5.960027,2.329797,4.692694,1.953654,-2.380713,1.266410,5.098957
0.020000,5.974039,2.294332,4.730826,1.906616,-2.351931,1.439087,5.078454
0.020000,5.987015,2.259464,4.768030,1.860205,-2.320524,1.570344,5.058936
0.020000,5.999022,2.225220,4.804319,1.814423,-2.289104,1.570997,5.040364
0.020000,6.010123,2.191620,4.839705,1.769328,-2.254747,1.717826,5.022698
0.020000,6.020380,2.158682,4.874203,1.724882,-2.222311,1.621842,5.005900
0.020000,6.029849,2.126420,4.907825,1.681123,-2.187946,1.718225,4.989928
0.020000,6.038584,2.094846,4.940586,1.638010,-2.155633,1.615636,4.974745
0.020000,6.046637,2.063968,4.972496,1.595536,-2.123736,1.594852,4.960312
0.020000,6.054055,2.033793,5.003570,1.553677,-2.092957,1.538959,4.946593
0.020000,6.060882,2.004326,5.033818,1.512400,-2.063830,1.456372,4.933553
0.020000,6.067160,1.975569,5.063252,1.471708,-2.034591,1.461937,4.921157
0.020000,6.072928,1.947525,5.091883,1.431542,-2.008318,1.313627,4.909375
0.020000,6.078223,1.920195,5.119721,1.391903,-1.981955,1.318169,4.898174
0.020000,6.083078,1.893580,5.146776,1.352738,-1.958258,1.184849,4.887526
0.020000,6.087526,1.867678,5.173057,1.314049,-1.934442,1.190780,4.877405
0.020000,6.091596,1.842489,5.198572,1.275774,-1.913744,1.034901,4.867783
0.020000,6.095315,1.818012,5.223330,1.237912,-1.893102,1.032101,4.858638
0.020000,6.098710,1.794244,5.247339,1.200458,-1.872697,1.020270,4.849945
0.020000,6.101805,1.771184,5.270606,1.163338,-1.855989,0.835411,4.841683
0.020000,6.104622,1.748829,5.293137,1.126565,-1.838659,0.866473,4.833833
0.020000,6.107183,1.727178,5.314940,1.090109,-1.822771,0.794437,4.826375
0.020000,6.109506,1.706227,5.336019,1.053963,-1.807318,0.772651,4.819292
0.020000,6.111610,1.685974,5.356381,1.018087,-1.793783,0.676714,4.812567
0.020000,6.113513,1.666417,5.376030,0.982473,-1.780745,0.651920,4.806184
0.020000,6.115229,1.647553,5.394972,0.947115,-1.767854,0.644549,4.800129
0.020000,6.116775,1.629379,5.413212,0.911963,-1.757632,0.511074,4.794388
0.020000,6.118164,1.611893,5.430753,0.877042,-1.746025,0.580392,4.788949
0.020000,6.119410,1.595093,5.447599,0.842318,-1.736218,0.490306,4.783800
0.020000,6.120523,1.578976,5.463754,0.807771,-1.727359,0.442993,4.778929
0.020000,6.121516,1.563540,5.479223,0.773412,-1.717916,0.472120,4.774326
0.020000,6.122399,1.548782,5.494007,0.739210,-1.710126,0.389502,4.769982
0.020000,6.123182,1.534701,5.508110,0.705158,-1.702572,0.377704,4.765888
0.020000,6.123874,1.521293,5.521535,0.671255,-1.695183,0.369431,4.762035
0.020000,6.124483,1.508559,5.534284,0.637464,-1.689529,0.282705,4.758416
0.020000,6.125018,1.496494,5.546360,0.603807,-1.682849,0.333999,4.755022
0.020000,6.125486,1.485099,5.557766,0.570268,-1.676952,0.294869,4.751849
0.020000,6.125894,1.474370,5.568502,0.536813,-1.672778,0.208686,4.748889
0.020000,6.126248,1.464307,5.578572,0.503483,-1.666485,0.314690,4.746136
0.020000,6.126553,1.454907,5.587976,0.470211,-1.663621,0.143180,4.743586
0.020000,6.126815,1.446171,5.596717,0.437042,-1.658420,0.260024,4.741234
0.020000,6.127040,1.438095,5.604795,0.403932,-1.655494,0.146321,4.739075
0.020000,6.127230,1.430679,5.612213,0.370901,-1.651586,0.195409,4.737105
0.020000,6.127391,1.423923,5.618972,0.337924,-1.648805,0.139035,4.735321
0.020000,6.127526,1.417824,5.625072,0.305008,-1.645798,0.150356,4.733719
0.020000,6.127638,1.412383,5.630515,0.272140,-1.643432,0.118314,4.732297
0.020000,6.127731,1.407597,5.635301,0.239319,-1.641040,0.119582,4.731051
0.020000,6.127806,1.403467,5.639432,0.206517,-1.640123,0.045836,4.729980
0.020000,6.127865,1.399993,5.642907,0.173764,-1.637611,0.125629,4.729082
0.020000,6.127911,1.397172,5.645728,0.141037,-1.636354,0.062849,4.728355
0.020000,6.127945,1.395006,5.647894,0.108336,-1.635059,0.064746,4.727798
0.020000,6.127968,1.393493,5.649407,0.075630,-1.635305,-0.012329,4.727409
0.020000,6.127981,1.392634,5.650266,0.042964,-1.633277,0.101407,4.727188
0.020000,6.127986,1.392317,5.650584,0.015886,-1.353932,13.967261,4.727107
0.020000,6.127986,1.392265,5.650635,0.002572,-0.665690,34.412102,4.727094
0.020000,6.127986,1.392265,5.650635,0.000000,-0.128599,26.854564,4.727094
